cand_id,name,age,party_id,spl_attribute_id
cand6331,"MADHAVENDRA PUSHKAR SINGH",38,IND,6331
cand6332,"Tribhuvan Ram (T.Ram)",70,BSP,6332
cand6333,"Bholanath (B.P. Saroj)",58,BJP,6333
cand6334,"Dr. Amarnath Paswan",42,JANADIP,6334
cand6335,Garib,49,MHD,6335
cand6336,"Chanchal Kumar",27,RSPS,6336
cand6337,Jitendra,37,BMVSP,6337
cand6338,Dasharath,51,PRJP,6338
cand6339,"Deep Chand Ram Urf B.D.O Sahab",49,KBD,6339
cand6340,Nandlal,38,BHAPRAP,6340
cand6341,"Brijesh Kumar",40,RPI,6341
cand6342,Rajkeshar,39,SJSMP,6342
cand6343,"Raj Nath",70,SBSP,6343
cand6344,"Ram Naresh",45,MADP,6344
cand6345,Gangaram,54,IND,6345
cand6346,"Deepak Kumar Nanhe",32,IND,6346
cand6347,"AJIT PRATAP KUSHAWAHA",46,INC,6347
cand6348,"AFZAL ANSARI",65,BSP,6348
cand6349,"BHANU PRAKASH PANDEY",57,CPI,6349
cand6350,"MANOJ SINHA",59,BJP,6350
cand6351,"ISHWARI PRASAD KUSHWAHA",58,CPI(ML)(L),6351
cand6352,"BRIJENDRA KUMAR VERMA",35,KMSP,6352
cand6353,BHARAT,49,JRPA,6353
cand6354,"RAJESH KUMAR YADAV",36,PMSP,6354
cand6355,"Dr. RAJESH KUMAR SINGH",47,BJNP,6355
cand6356,RAMJI,59,SBSP,6356
cand6357,"RAMPRAVESH SHARMA ALIAS RINKOO",34,MADP,6357
cand6358,"VED PRAKASH",43,NJANP,6358
cand6359,"SANTOSH KUMAR YADAV",38,PSPL,6359
cand6360,"HRIDAYA NARAYAN SINGH",56,IND,6360
cand6361,"Dr. Mahendra Nath Pandey",62,BJP,6361
cand6362,"Sanjay Singh Chauhan",43,SP,6362
cand6363,"Arjun Pandey",66,ATBP,6363
cand6364,"Krishna Pratap Singh",47,SGUP,6364
cand6365,Jangbahadur,25,BMVSP,6365
cand6366,Byasmuni,35,KBD,6366
cand6367,"Mahendra Pratap Singh",67,ALHP,6367
cand6368,"Mahender Yadav",63,PMSP,6368
cand6369,"Rajesh Vishwakarma",36,MADP,6369
cand6370,Ramgovind,32,SBSP,6370
cand6371,"Shivkanya Kushwaha",52,JANADIP,6371
cand6372,Shivratri,67,PRJP,6372
cand6373,"Liyakat Ali",68,IND,6373
cand6374,"AJAY RAI",49,INC,6374
cand6375,"NARENDRA MODI",68,BJP,6375
cand6376,"SHALINI YADAV",47,SP,6376
cand6377,"ANIL KUMAR CHAURASIYA",37,JKIP,6377
cand6378,"AMRESH MISHRA",53,BHAPRAP,6378
cand6379,"AASHIN U. S.",32,IGP,6379
cand6380,"ASHUTOSH KUMAR PANDEY",38,MARD,6380
cand6381,"UMESH CHANDRA KATIYAR",49,ALHP,6381
cand6382,"TIRBHUWAN SHARMA",64,BRSP,6382
cand6383,"ADVOCATE PREM NATH SHARMA",57,MADP,6383
cand6384,"BRAJENDRA DUTT TRIPATHI",45,AACP,6384
cand6385,"Dr. RAKESH PRATAP",62,BJKD,6385
cand6386,"RAJESH BHARTI SURYA",43,RAAD,6386
cand6387,RAMSHARAN,60,VIPTY,6387
cand6388,"Dr. SHEKH SIRAJ BABA",48,RMMP,6388
cand6389,"SURENDRA RAJBHAR",35,SBSP,6389
cand6390,"HARI BHAI PATEL",42,AJPI,6390
cand6391,"HEENA SHAHID",30,JHBHP,6391
cand6392,"ATEEK AHMAD",54,IND,6392
cand6393,"ISHWAR DAYAL SINGH SETH",58,IND,6393
cand6394,"CHANDRIKA PRASAD",44,IND,6394
cand6395,"MANISH SHRIVASTAVA",45,IND,6395
cand6396,"MANOHAR ANANDRAO PATIL",58,IND,6396
cand6397,MAANAV,31,IND,6397
cand6398,"SUNNAM ISTARI",74,IND,6398
cand6399,"SUNIL KUMAR",27,IND,6399
cand6400,Akhilesh,51,NCP,6400
cand6401,RAMAKANT,59,INC,6401
cand6402,"RAMESH CHAND",44,BJP,6402
cand6403,"RANGNATH MISHRA",59,BSP,6403
cand6404,"Dr Rajesh Kumar Verma",51,PPID,6404
cand6405,VINOD,42,HND,6405
cand6406,KULDEEP,31,IND,6406
cand6407,"RAM SAKHA",60,IND,6407
cand6408,"Satish Bahadur",48,IND,6408
cand6409,SUSHIL,38,IND,6409
cand6410,"SAIYYAD MOHAMMAD ARIF",45,IND,6410
cand6411,SANTLAL,35,IND,6411
cand6412,"Ramcharitra Nishad",54,SP,6412
cand6413,"Lalitesh Pati Tripathi",41,INC,6413
cand6414,"Archana Mishra",33,SATBP,6414
cand6415,"Anupriya Singh Patel",37,ADAL,6415
cand6416,"Adesh Tyagi",49,BHAPRAP,6416
cand6417,"Ashish Kumar Tripathi",27,PSPL,6417
cand6418,"Jeera Bharti",51,CPI(ML)(L),6418
cand6419,"Dinesh Kumar Pal",34,RSPS,6419
cand6420,"Radheshyam Inshan",64,BRPI,6420
cand6421,"ASHOK KUMAR KANAUJIYA",55,CPI,6421
cand6422,"BHAGWATI PRASAD CHAUDHARI",64,INC,6422
cand6423,"BHAI LAL",67,SP,6423
cand6424,"ANITA KOL",38,JD(U),6424
cand6425,"ANUJ KUMAR KANAUJIA",28,BLRP,6425
cand6426,"KAILASH NATH",40,SBSP,6426
cand6427,"S R DARAPURI",64,AIPF,6427
cand6428,"PAKAURI LAL KOL",66,ADAL,6428
cand6429,"RUBY PRASAD",45,PSPL,6429
cand6430,"Sunil Kumar",42,BHAPRAP,6430
cand6431,PRABHUDAYAL,65,IND,6431
cand6432,"Vidya Prakash Kureel",63,IND,6432
cand6433,"ADHIKARY PARESH CHANDRA",66,AITC,6433
cand6434,"GOBINDA CHANDRA ROY",61,AIFB,6434
cand6435,"NISITH PRAMANIK",33,BJP,6435
cand6436,"PIYA ROY CHOWDHURY",38,INC,6436
cand6437,"KANGSA RAJ BARMAN",49,KPPU,6437
cand6438,"DHANANJOY BARMAN",33,WPOI,6438
cand6439,"PRABHAT ROY",52,SUCI(C),6439
cand6440,"SUBODH BARMAN",62,AMB,6440
cand6441,"NARESH CHANDRA ROY",46,IND,6441
cand6442,"NIRMAL KUMAR ROY",64,IND,6442
cand6443,"HAREKRISHNA SARKAR",46,IND,6443
cand6444,"JOHN BARLA",43,BJP,6444
cand6445,"DASRATH TIRKEY",52,AITC,6445
cand6446,"MILI ORAON",42,RSP,6446
cand6447,"MOHANLAL BASUMATA",44,INC,6447
cand6448,"RABICHAN RABHA",49,SUCI(C),6448
cand6449,"GERGORY TRIKEY",36,IND,6449
cand6450,"PRASEN JAYANT KINDO",32,IND,6450
cand6451,"Dr. JAYANTA KUMAR ROY",51,BJP,6451
cand6452,"JIBAN KRISHNA MAJUMDER",63,BSP,6452
cand6453,"BIJOY CHANDRA BARMAN",62,AITC,6453
cand6454,"BHAGIRATH CHANDRA ROY",62,CPIM,6454
cand6455,"MANI KUMAR DARNAL",61,INC,6455
cand6456,"KHUSHI RANJAN MONDAL",61,AMB,6456
cand6457,"RANJIT KUMAR ROY",53,SWJP,6457
cand6458,"SUBAL CHANDRA ROY",62,KPPU,6458
cand6459,"HARIBHAKTA SARDAR",63,SUCI(C),6459
cand6460,"SACHIMOHAN BARMAN",58,IND,6460
cand6461,"SUBHASH BISWAS",66,IND,6461
cand6462,"AMAR SINGH RAI",71,AITC,6462
cand6463,"RAJU BISTA",33,BJP,6463
cand6464,"Sankar Malakar",65,INC,6464
cand6465,"SAMAN PATHAK",46,CPIM,6465
cand6466,"SUDIP MANDAL",40,BSP,6466
cand6467,"CHRISTOPHER GAHATRAJ",65,IDRP,6467
cand6468,"TANMAY DUTTA",53,SUCI(C),6468
cand6469,"DIPAK KUMAR ROY",49,KPPU,6469
cand6470,"BHARAT DONG",75,GRAC,6470
cand6471,"SUNIL PANDIT",39,RJNP,6471
cand6472,"HARKA BAHADUR CHHETRI",62,AIJAP,6472
cand6473,"AJAY DAHAL",46,IND,6473
cand6474,"RESEEKA CHETTRI",29,IND,6474
cand6475,"DIGBIJAY MANDAL",57,IND,6475
cand6476,"NIRODE CHANDRA ADHIKARY",66,IND,6476
cand6477,"RAJESH SINGH",49,IND,6477
cand6478,"AGARWAL KANAIALAL",64,AITC,6478
cand6479,"CHURKA MURMU",63,BSP,6479
cand6480,"DEEPA DASMUNSI",58,INC,6480
cand6481,"DEBASREE CHAUDHURI",48,BJP,6481
cand6482,"MD. SALIM",61,CPIM,6482
cand6483,"AKIK HOSSAIN CHOWDHURY",49,KPPU,6483
cand6484,"LAKSHMAN MURMU",30,APOI,6484
cand6485,"SANTHAPAN HASDAK",43,JMM,6485
cand6486,"SUJAN KRISHNA PAUL",40,SUCI(C),6486
cand6487,"ADVOCATE ANJAY DEBSARMA",38,IND,6487
cand6488,"KUMARESH SARKAR",44,IND,6488
cand6489,"BINOY KUMAR DAS",73,IND,6489
cand6490,"MD. SAHAJAN BADSHA",34,IND,6490
cand6491,"RAJU PAUL",30,IND,6491
cand6492,"Arpita Ghosh",52,AITC,6492
cand6493,"Abdus Sadek Sarkar",40,INC,6493
cand6494,"Nalin Chandra Murmu",62,BSP,6494
cand6495,"Ranen Barman",50,RSP,6495
cand6496,"Sukanta Majumdar",39,BJP,6496
cand6497,"Naran Tudu",25,JMM,6497
cand6498,"Nubash Chandra Barman",57,KPPU,6498
cand6499,"Biren Mahanta",43,SUCI(C),6499
cand6500,"Manas Chakraborty",55,CPIM,6500
cand6501,"Ranjit Kumar Mohanta",61,SHS,6501
cand6502,"Ranendra Nath Mali",65,BMUP,6502
cand6503,"Bibhuti Tudu",42,IND,6503
cand6504,"Muslima Khatun",32,IND,6504
cand6505,"ISHA KHAN CHOUDHURY",47,INC,6505
cand6506,"KHAGEN MURMU",59,BJP,6506
cand6507,"NITISH KUMAR MANDAL",54,BSP,6507
cand6508,"BISWANATH GHOSH",69,CPIM,6508
cand6509,"MAUSAM NOOR",39,AITC,6509
cand6510,"ARJUN KESHARI",27,SHS,6510
cand6511,"NITYA DAS",30,AHNP,6511
cand6512,"MONATAN HEMBRAM",35,BMUP,6512
cand6513,"JOSEPH KISKU",26,JMM,6513
cand6514,"SUBHASH BARMAN",59,KPPU,6514
cand6515,"SUBHASH SARKAR",35,SUCI(C),6515
cand6516,"AL MONOWARA BEGAM",44,IND,6516
cand6517,"ALAM NOORSED",27,IND,6517
cand6518,"NIMAI BESARA",67,IND,6518
cand6519,"MD. DULAL HOQUE",40,IND,6519
cand6520,"MOHAN HASDA",30,IND,6520
cand6521,"ABU HASEM KHAN CHOWDHURY (DALU)",72,INC,6521
cand6522,"FULCHAND MANDAL",52,BSP,6522
cand6523,"MD. MOAZZEM HOSSAIN",63,AITC,6523
cand6524,"SREERUPA MITRA CHAUDHURY",54,BJP,6524
cand6525,"ANGSHUDHAR MANDAL",45,SUCI(C),6525
cand6526,"NASMUL HOQUE",40,PDS,6526
cand6527,"PAPPU AHAMED",43,AHNP,6527
cand6528,"MANJUR ALAHI MUNSHI",54,IND,6528
cand6529,"RATAN MANDAL",47,IND,6529
cand6530,"HASIM AKHTAR",40,IND,6530
cand6531,"ABHIJIT MUKHERJEE",59,INC,6531
cand6532,"KHALILUR RAHAMAN",58,AITC,6532
cand6533,"MAFUJA KHATUN",48,BJP,6533
cand6534,"MD. ZULFIKAR ALI",53,CPIM,6534
cand6535,"SHAMIMUL ISLAM",42,BSP,6535
cand6536,"DR. S.Q.R. ILYAS",65,WPOI,6536
cand6537,"TAIEDUL ISLAM",57,SDPI,6537
cand6538,"DHANANJOY BANERJEE",44,PUJP,6538
cand6539,SAMIRUDDIN,48,SUCI(C),6539
cand6540,"AVIJIT KHAMARU",35,IND,6540
cand6541,"PRASAD HALDER",44,IND,6541
cand6542,"ADHIR RANJAN CHOWDHURY",63,INC,6542
cand6543,"APURBA SARKAR (DAVID)",55,AITC,6543
cand6544,"ID MOHAMMAD",66,RSP,6544
cand6545,"KUSHADHAJ BALA",48,BSP,6545
cand6546,"KRISHNA JOYARDAR",55,BJP,6546
cand6547,"ANISUL AMBIA",56,SUCI(C),6547
cand6548,"ASISH SINGHA",30,SHS,6548
cand6549,"KASHINATH DUTTA",68,RPI(A),6549
cand6550,"MD EZARUDDIN",79,JESM,6550
cand6551,"DURBADAL DAS",43,IND,6551
cand6552,"SAMIR BISWAS",38,IND,6552
cand6553,"ABU TAHER KHAN",57,AITC,6553
cand6554,"ABU HENA, S/O - LATE ABDUS SATTAR",69,INC,6554
cand6555,"BADARUDDOZA KHAN",64,CPIM,6555
cand6556,"MIJANUL HAQUE",36,BSP,6556
cand6557,"HUMAYUN KABIR",56,BJP,6557
cand6558,"KAMARUJJAMAN (BAKUL) KHANDEKAR",60,SUCI(C),6558
cand6559,"DHANANJOY SARKAR",39,BMUP,6559
cand6560,"MD. HABIBUR RAHAMAN",61,JESM,6560
cand6561,"ABU HENA, S/O - SAZZAD ALI",26,IND,6561
cand6562,"MD. JALALUDDIN MONDAL",59,IND,6562
cand6563,"HUMAYUN KABIR SEKH",36,IND,6563
cand6564,"INTAJ ALI SHAH",70,INC,6564
cand6565,"UDDHAB ROY",54,BSP,6565
cand6566,"KALYAN CHAUBEY",40,BJP,6566
cand6567,"JHA SHANTANU",57,CPIM,6567
cand6568,"MAHUA MOITRA",44,AITC,6568
cand6569,"KHODABOX SHAIKH",74,SUCI(C),6569
cand6570,"JAYANTO DEBNATH",47,AHNP,6570
cand6571,"SUBIMAL SENGUPTA",60,CPI(ML)(L),6571
cand6572,"ASHOK AGARWALA (LALU DA)",52,IND,6572
cand6573,"NIRAPADA MODAK",56,IND,6573
cand6574,"BHASKAR PAUL",32,IND,6574
cand6575,"GAUTAM RAY",39,BSP,6575
cand6576,"JAGANNATH SARKAR",56,BJP,6576
cand6577,"BISWAS RAMA",56,CPIM,6577
cand6578,"MINATI BISWAS",56,INC,6578
cand6579,"RUPALI BISWAS",25,AITC,6579
cand6580,"HALDAR PARESH",58,SUCI(C),6580
cand6581,"BIDYUT BISWAS",37,IND,6581
cand6582,"ALAKESH DAS",55,CPIM,6582
cand6583,"CHANDAN MALLICK",48,BSP,6583
cand6584,"MAMATA THAKUR",51,AITC,6584
cand6585,"SHANTANU THAKUR",37,BJP,6585
cand6586,"SOURAV PROSAD",28,INC,6586
cand6587,"SAMARESH BISWAS",53,PDS,6587
cand6588,"SUBRATA BISWAS",45,BMUP,6588
cand6589,"SWAPAN MONDAL",48,SUCI(C),6589
cand6590,"ANIMESH CHANDRA HALDER",40,IND,6590
cand6591,"SWAPAN KUMAR ROY",49,IND,6591
cand6592,"ARJUN SINGH",57,BJP,6592
cand6593,"GARGI CHATTERJEE",47,CPIM,6593
cand6594,"Tapash Sarkar",48,BSP,6594
cand6595,"DINESH TRIVEDI",68,AITC,6595
cand6596,"MD. ALAM",44,INC,6596
cand6597,"Pradip Chaudhuri",65,SUCI(C),6597
cand6598,"UDAY VEER CHOUDHURY",41,IND,6598
cand6599,"Kundan Singh",35,IND,6599
cand6600,"KRISHANPAL BALMIKI",43,IND,6600
cand6601,"GANESH DAS",57,IND,6601
cand6602,"GOPAL RAUT",26,IND,6602
cand6603,"MD. SHYEAD AHAMED",55,IND,6603
cand6604,"RAMU MANDI",40,IND,6604
cand6605,"SHAMPA SIL",41,IND,6605
cand6606,"Sourav Singh",26,IND,6606
cand6607,"NARESH CHANDRA BARUI",47,BSP,6607
cand6608,"NEPALDEB BHATTACHARYA",67,CPIM,6608
cand6609,"SAMIK BHATTACHARYA",53,BJP,6609
cand6610,"SOUGATA RAY",71,AITC,6610
cand6611,"SAURAV SAHA",37,INC,6611
cand6612,"AMIT SENGUPTA",67,RJNP,6612
cand6613,"INDRANIL BANERJEE",44,SHS,6613
cand6614,"JHUMA SAHA",41,PDS,6614
cand6615,"TARUN KUMAR DAS",61,SUCI(C),6615
cand6616,"SHANKAR DAS",60,CPIM,6616
cand6617,"SATYA BRATA BANDYOPADHYAY",57,RAJSP,6617
cand6618,"SUBIR DAS",50,NDPOI,6618
cand6619,"Dr. Kakoli Ghoshdastidar",60,AITC,6619
cand6620,"Mrinal Kanti Debnath",68,BJP,6620
cand6621,"Sukumar Bala",44,BSP,6621
cand6622,"Subrata Dutta",57,INC,6622
cand6623,"Haripada Biswas",61,AIFB,6623
cand6624,"Oli Mahammad Mallick",49,CPIM,6624
cand6625,"Tushar Ghosh",56,SUCI(C),6625
cand6626,"Dipankar Baidya",39,RJNP,6626
cand6627,"Debasish Biswas",53,AMB,6627
cand6628,"Bani Chakraborty",46,SHS,6628
cand6629,"Saurav Basu",36,RAJSP,6629
cand6630,"Mrinal Kanti Bhattacharjee",57,IND,6630
cand6631,"Abul Kashem Dhali",56,BSP,6631
cand6632,"Quazi Abdur Rahim",51,INC,6632
cand6633,"Nusrat Jahan Ruhi",28,AITC,6633
cand6634,"Pallab Sengupta",70,CPI,6634
cand6635,"Sayantan Basu",42,BJP,6635
cand6636,"Ajay Kumar Bain",54,SUCI(C),6636
cand6637,"Imamul Hasan Mallik",44,BNARP,6637
cand6638,"Md. Tabarok Hossain Molla",28,ALINLBP,6638
cand6639,"Mizanoor Rahaman",45,UTSAP,6639
cand6640,"Amiya Sarkar",51,IND,6640
cand6641,"Abdul Hannan Sardar",63,IND,6641
cand6642,"Parimal Mistri",70,IND,6642
cand6643,"Subhasis Kumar Bhowmik",55,IND,6643
cand6644,"DR. ASHOK KANDARY",43,BJP,6644
cand6645,"TAPAN MONDAL",50,INC,6645
cand6646,"PRATIMA MONDAL",53,AITC,6646
cand6647,"SANKAR DEB MONDAL",64,BSP,6647
cand6648,"SUBHAS NASKAR",67,RSP,6648
cand6649,"ASHOKE BAIRAGI",31,NDPOI,6649
cand6650,"JAYKRISHNA HALDAR",64,SUCI(C),6650
cand6651,"SWAPAN KUMAR MANDAL",49,RJNP,6651
cand6652,"KRITTIBAS SARDAR",63,INC,6652
cand6653,"CHOUDHURY MOHAN JATUA",80,AITC,6653
cand6654,"DR. SARAT CHANDRA HALDAR",42,CPIM,6654
cand6655,"SHYAMAPRASAD HALDER",46,BJP,6655
cand6656,"SOUMEN SARKAR",42,BSP,6656
cand6657,"AMITAV NASKAR",33,NDPOI,6657
cand6658,"PURNA CHANDRA NAIYA",49,SUCI(C),6658
cand6659,"ASIT KUMAR HALDAR",40,IND,6659
cand6660,"PRONAB KUMAR JATUA",57,IND,6660
cand6661,"ABHISHEK BANERJEE",31,AITC,6661
cand6662,"NILANJAN ROY",43,BJP,6662
cand6663,"Dr. FUAD HALIM",48,CPIM,6663
cand6664,"MD. GORIBULLA MOLLA",43,BSP,6664
cand6665,"SOUMYA AICH ROY",49,INC,6665
cand6666,"AJAY GHOSH",69,SUCI(C),6666
cand6667,"SANTOSH KUMAR",39,SHS,6667
cand6668,"SWARNALATA SARKAR",44,BNARP,6668
cand6669,"PRABIR SARKAR",58,IND,6669
cand6670,"SUBRATA BOSE",61,IND,6670
cand6671,"ANUPAM HAZRA",37,BJP,6671
cand6672,"BIKASH RANJAN BHATTACHARYYA",68,CPIM,6672
cand6673,"BIMAL KRISHNA MANDAL",59,BSP,6673
cand6674,"MIMI CHAKRABORTY",30,AITC,6674
cand6675,"ANURADHA PUTATUNDA",64,PDS,6675
cand6676,"GOPAL NASKAR",45,RJNP,6676
cand6677,"DR NAZRUL ISLAM",65,MPOI,6677
cand6678,"RUPA KHAN",50,BNARP,6678
cand6679,"SUJATA BANERJEE",64,SUCI(C),6679
cand6680,"ATANU CHATTERJEE",30,IND,6680
cand6681,"KARTIK KAYAL",44,IND,6681
cand6682,"KARTICK NASKAR",68,IND,6682
cand6683,"MANGAL KUMAR SARDAR",30,IND,6683
cand6684,"Chandra Kumar Bose",58,BJP,6684
cand6685,"Mala Roy",61,AITC,6685
cand6686,"Mita Chakraborty",44,INC,6686
cand6687,"Nandini Mukherjee",53,CPIM,6687
cand6688,"Sarfaraz Khan",43,BSP,6688
cand6689,"Debabrata Bera",43,SUCI(C),6689
cand6690,"Sridhar Chandra Bagari",62,SHS,6690
cand6691,"Badal Mondal",49,IND,6691
cand6692,"Gautam Mitra",61,IND,6692
cand6693,"Kashinath Das",64,IND,6693
cand6694,"Niraj Agarwal",37,IND,6694
cand6695,"Rita Dutta",53,IND,6695
cand6696,"Santanu Roy",46,IND,6696
cand6697,"BANDYOPADHYAY SUDIP",70,AITC,6697
cand6698,"KANINIKA BOSE (GHOSH)",50,CPIM,6698
cand6699,"OMPRAKASH PRAJAPATI",37,BSP,6699
cand6700,"RAHUL (BISWAJIT) SINHA",55,BJP,6700
cand6701,"SYED SHAHID IMAM",57,INC,6701
cand6702,"BIJNAN KUMAR BERA",59,SUCI(C),6702
cand6703,"JOYDEB DAS",31,BHMP,6703
cand6704,"MANAS MAJUMDER",39,SHS,6704
cand6705,"MANMOHAN GARODIA",56,RAHM,6705
cand6706,"MD IMTIAZ KHAN",45,BHAPRAP,6706
cand6707,"MIR TIPU SULTAN ALI",51,PDS,6707
cand6708,"NARESH KR SINGH",58,JASP,6708
cand6709,"RATHINDRA NATH ROY",52,PUJP,6709
cand6710,"RINKU GUPTA",44,PPOI,6710
cand6711,"SUBHASH VERMA",49,JSVP,6711
cand6712,"ANUJIT KUMAR NAN",53,IND,6712
cand6713,"DEBJIT ROY CHOWDHURY",52,IND,6713
cand6714,"KALIPADA JANA",68,IND,6714
cand6715,"PANNA LAL SHAW",56,IND,6715
cand6716,"SUMANTA BHOWMICK",58,IND,6716
cand6717,"UTPAL BISWAS",44,IND,6717
cand6718,"Prasun Banerjee",64,AITC,6718
cand6719,"Rantidev Sengupta",60,BJP,6719
cand6720,"SUVRA GHOSH",61,INC,6720
cand6721,"Sumitro Adhikary",44,CPIM,6721
cand6722,"GAUTAM KUMAR SHAW",40,PUJP,6722
cand6723,"CHANDRA SEKHAR JHA",34,SHS,6723
cand6724,"Md. Shanawaz",61,SUCI(C),6724
cand6725,"Sudarsan Manna",73,STPI,6725
cand6726,"ASHRAF ALI",52,IND,6726
cand6727,"IMTIAZ AHMED MOLLAH",52,IND,6727
cand6728,"Kanai Sit",29,IND,6728
cand6729,"KASHI NATH MALICK",35,IND,6729
cand6730,"Debasish Mandal",43,IND,6730
cand6731,"PANKAJ GAR",44,IND,6731
cand6732,"SISIR SAMANTA",59,IND,6732
cand6733,"SEKHAR MONDAL",46,IND,6733
cand6734,"SHAILENDRA KUMAR JAISWAL",49,IND,6734
cand6735,"SHYAM PRASAD RAM",45,IND,6735
cand6736,"Samir Mondal",45,IND,6736
cand6737,"JOY BANERJEE",56,BJP,6737
cand6738,"MAKSUDA KHATUN",58,CPIM,6738
cand6739,"SAJDA AHMED",57,AITC,6739
cand6740,"Shoma Ranisree Roy",40,INC,6740
cand6741,"ALIMUDDIN NAZIR",26,RAJSP,6741
cand6742,"MINATI SARKAR",61,SUCI(C),6742
cand6743,"SIMAL SAREN",33,IUC,6743
cand6744,"Amal Barman",42,IND,6744
cand6745,"DURGADAS HAJRA",62,IND,6745
cand6746,"SUSANTA KUMAR DALUI",54,IND,6746
cand6747,"KALYAN BANERJEE",62,AITC,6747
cand6748,"TIRTHANKAR RAY",44,CPIM,6748
cand6749,"DEBJIT SARKAR",42,BJP,6749
cand6750,"DEBABRATA BISWAS",60,INC,6750
cand6751,"LACHMAN RAJAK",61,BSP,6751
cand6752,"KASHINATH MURMU",58,IUC,6752
cand6753,"PRADYUT CHOWDHURI",65,SUCI(C),6753
cand6754,"PRABHASH CHANDRA KAR",61,RAJSP,6754
cand6755,"AVASH MUNSHI",54,IND,6755
cand6756,"MANGAL SARKAR",39,IND,6756
cand6757,"SWAPAN MANNA",41,IND,6757
cand6758,"PRATUL CHANDRA SAHA",57,INC,6758
cand6759,"PRADIP SAHA",54,CPIM,6759
cand6760,"VIJAY KUMAR MAHATO",49,BSP,6760
cand6761,"DR. RATNA DE (NAG)",70,AITC,6761
cand6762,"LOCKET CHATTERJEE",45,BJP,6762
cand6763,"BHASKAR GHOSH",39,SUCI(C),6763
cand6764,"SAJAL ADHIKARI",55,CPI(ML)(L),6764
cand6765,"DULAL CH. HEMBRAM",61,IND,6765
cand6766,"NOOR HOSSAIN MONDAL",34,IND,6766
cand6767,"APARUPA PODDAR (AFRIN ALI)",33,AITC,6767
cand6768,"JYOTI KUMARI DAS",41,INC,6768
cand6769,"TAPAN KUMAR RAY",55,BJP,6769
cand6770,"SAKTI MOHAN MALIK",59,CPIM,6770
cand6771,"SAMIR MITRA",56,BSP,6771
cand6772,"JHANTU LAL PAKRE",49,BNARP,6772
cand6773,"PROSANTA MALIK",44,SUCI(C),6773
cand6774,"BINAY KUMAR MALIK",42,RAJSP,6774
cand6775,"CHITTARANJAN MALLICK",60,IND,6775
cand6776,"Adhikari Dibyendu",42,AITC,6776
cand6777,"Makhan Mahapatra",43,BSP,6777
cand6778,"Lakshman Chandra Seth",73,INC,6778
cand6779,"Sidharthashankar Naskar",50,BJP,6779
cand6780,"Sk Ibrahim Ali",31,CPIM,6780
cand6781,"Motyar Rahaman",49,BHAPRAP,6781
cand6782,"Madhusudan Bera",59,SUCI(C),6782
cand6783,"Sankar Mondal",36,RAJADP,6783
cand6784,"Satadal Metya",31,SHS,6784
cand6785,"Adak Sukomal",33,IND,6785
cand6786,"Dhananjoy Dalai",44,IND,6786
cand6787,"Marphat Ali Khan",52,IND,6787
cand6788,"Adhikari Sisir",77,AITC,6788
cand6789,"Dipak Kumar Das",65,INC,6789
cand6790,"Dr. Debasis Samanta",46,BJP,6790
cand6791,"Paritosh Pattanayak",38,CPIM,6791
cand6792,"Barman Khokan",39,BSP,6792
cand6793,"Kenaram Misra",62,SHS,6793
cand6794,"Manas Pradhan",49,SUCI(C),6794
cand6795,"ADHIKARI DEEPAK (DEV)",36,AITC,6795
cand6796,"KHANDAKAR MD. SAIFULLAH (SAIFUL)",33,INC,6796
cand6797,"TAPAN GANGULI",63,CPI,6797
cand6798,"BHARATI GHOSH",56,BJP,6798
cand6799,"SURAJIT SENAPATI",30,BSP,6799
cand6800,"UJJWAL KUMAR GHATAK",45,SHS,6800
cand6801,"DINESH MAIKAP",46,SUCI(C),6801
cand6802,"Ashok Kumar Murmu",60,BSP,6802
cand6803,"Kunar Hembram",56,BJP,6803
cand6804,"Deblina Hembram",48,CPIM,6804
cand6805,"Birbaha Saren",48,AITC,6805
cand6806,"Jageswar Hembram",54,INC,6806
cand6807,"Birbaha Hansda",37,JKP(N),6807
cand6808,"Maheswar Hembram",29,AKBJHP,6808
cand6809,"SUSHIL MANDI",38,SUCI(C),6809
cand6810,"NARENDRA NATH HEMBRAM",53,IND,6810
cand6811,"Dilip Ghosh",54,BJP,6811
cand6812,"Biplab Bhatta",50,CPI,6812
cand6813,"Manas Ranjan Bhunia",67,AITC,6813
cand6814,"Ramkrishna Sarkar",72,BSP,6814
cand6815,"Sambhunath Chattapadhyay",64,INC,6815
cand6816,"Ashoke Sarkar",65,SHS,6816
cand6817,"Tushar Jana",62,SUCI(C),6817
cand6818,"Rabindra Nath Bera",75,AMB,6818
cand6819,"Tapas Kumar Kar",45,IND,6819
cand6820,"ANANDI TUDU",51,BSP,6820
cand6821,"JYOTIRMAY SINGH MAHATO",34,BJP,6821
cand6822,"NEPAL MAHATA",58,INC,6822
cand6823,"BIR SINGH MAHATO",73,AIFB,6823
cand6824,"Dr. MRIGANKA MAHATO",56,AITC,6824
cand6825,"UTTAM TANTUBAY",48,BHMP,6825
cand6826,"JAWAHARLAL MAHATO",66,MPOI,6826
cand6827,"DIPENDU MAHATO",46,JMM,6827
cand6828,"RANGALAL KUMAR",48,SUCI(C),6828
cand6829,"RAJIB MAHATO",41,SHS,6829
cand6830,"LAXMIKANTA MAHATA",64,AMB,6830
cand6831,"SEKH FATIK",30,BNARP,6831
