state,const_id,const_name,cand_id,cand_name,party_id,votes
"Andhra Pradesh",2820,vizianagaram,cand25,"chiranjeevi lingala",ACP,1263
"Andhra Pradesh",2820,vizianagaram,cand30,"dhanalakoti ramana",IND,1176
"Andhra Pradesh",2820,vizianagaram,cand29,"yella rao siyyadula",IND,1010
"Andhra Pradesh",2820,vizianagaram,cand28,"surya bhavani. k",PPOI,830
"Andhra Pradesh",2820,vizianagaram,cand27,"lagudu. govinda rao",JAJGP,791
"Arunachal Pradesh",1202,"arunachal east",cand329,"tapir gao",BJP,153883
"Arunachal Pradesh",1202,"arunachal east",cand327,"lowangcha wanglat",INC,83935
"Arunachal Pradesh",1202,"arunachal east",cand328,"mongol yomso",PPA,22937
"Arunachal Pradesh",1202,"arunachal east",cand330,"bandey mili",JD(S),15958
"Arunachal Pradesh",1202,"arunachal east",cand331,"c. c. singpho",IND,11493
"Arunachal Pradesh",1201,"arunachal west",cand320,"kiren rijiju",BJP,225796
"Arunachal Pradesh",1201,"arunachal west",cand321,"nabam tuki",INC,50953
"Arunachal Pradesh",1201,"arunachal west",cand323,"jarjum ete",JD(S),43920
"Arunachal Pradesh",1201,"arunachal west",cand325,"khyoda apik",NPEP,27119
"Arunachal Pradesh",1201,"arunachal west",cand322,"subu kechi",PPA,4766
"Arunachal Pradesh",1201,"arunachal west",cand326,"rumak jomoh",IND,1946
"Arunachal Pradesh",1201,"arunachal west",cand324,"jomin nyokir kara",AIFB,1921
Assam,1806,barpeta,cand388,"abdul khaleque",INC,645173
Assam,1806,barpeta,cand390,"kumar deepak das",AGP,504866
Assam,1806,barpeta,cand391,"rafiqul islam",AIUDF,248667
Assam,1806,barpeta,cand389,"ashahak ali dewan",AITC,20466
Assam,1806,barpeta,cand399,"santanu mukherjee",BGANP,5408
Assam,1806,barpeta,cand397,"matiar rahman",TNRMPI,3973
Assam,1806,barpeta,cand392,"aroon barooa",PUJP,3618
Assam,1806,barpeta,cand394,"saniara parbin",VPI,3437
Assam,1806,barpeta,cand398,"rejaul karim",RPI(A),3350
Assam,1806,barpeta,cand400,"arfan ali",IND,2799
Assam,1806,barpeta,cand395,"pranabjyoti das rajbonshi",NPEP,2462
Assam,1806,barpeta,cand393,"chitralekha das",SUCI(C),2382
Assam,1806,barpeta,cand396,"bhadreswar barman",NRCONG,2214
Assam,1808,"darrang - udalguri",cand418,"dilip saikia",BJP,735469
Assam,1808,"darrang - udalguri",cand419,"bhubaneswar kalita",INC,596924
Assam,1808,"darrang - udalguri",cand428,"prodeep kumar daimary",IND,103870
Assam,1808,"darrang - udalguri",cand422,"gandheshwar mochahari",VPI,11245
Assam,1808,"darrang - udalguri",cand420,"sudhendu mohan talukdar",AITC,10640
Assam,1808,"darrang - udalguri",cand427,"jayanta kumar kalita",IND,7806
Assam,1808,"darrang - udalguri",cand426,"kazi nekib ahmed",IND,7135
Assam,1808,"darrang - udalguri",cand421,"ainul haque",AJM,4249
Assam,1808,"darrang - udalguri",cand424,"mani ram basumatary",HND,3898
Assam,1808,"darrang - udalguri",cand425,"swarnalata chaliha",SUCI(C),3829
Assam,1808,"darrang - udalguri",cand423,"biren basak",BGANP,2524
Assam,1804,dhubri,cand367,"badruddin ajmal",AIUDF,718764
Assam,1804,dhubri,cand364,"abu taher bepari",INC,492506
Assam,1804,dhubri,cand365,"zabed islam",AGP,399733
Assam,1804,dhubri,cand366,"nurul islam choudhury",AITC,12895
Assam,1804,dhubri,cand368,"alakesh roy",HND,7780
Assam,1804,dhubri,cand378,"shukur ali",IND,7774
Assam,1804,dhubri,cand373,"shajahan sheikh",VPI,5628
Assam,1804,dhubri,cand374,"anamika sarkar",IND,5589
Assam,1804,dhubri,cand377,"rukunur zaman",IND,4393
Assam,1804,dhubri,cand369,"surat jaman mondal",SUCI(C),4325
Assam,1804,dhubri,cand372,"mehbubar rahman",RPI(A),4250
Assam,1804,dhubri,cand376,"mir hussain sarkar",IND,4138
Assam,1804,dhubri,cand375,"uttam kumar ray",IND,3321
Assam,1804,dhubri,cand370,"zohirul islam khan",PUJP,2859
Assam,1804,dhubri,cand371,"nripen das",BNJD,2072
Assam,1813,dibrugarh,cand459,"rameswar teli",BJP,659583
Assam,1813,dibrugarh,cand458,"paban singh ghatowar",INC,295017
Assam,1813,dibrugarh,cand461,"bhaben baruah",NPEP,9718
Assam,1813,dibrugarh,cand465,"rubul buragohain",IND,8112
Assam,1813,dibrugarh,cand460,"dr. titus bhengra",BMUP,6933
Assam,1813,dibrugarh,cand463,"israil nanda",IND,5687
Assam,1813,dibrugarh,cand464,"nurul huda imdadul islam saikia",IND,5599
Assam,1813,dibrugarh,cand462,"apurba saikia",IND,3811
Assam,1803,diphu,cand360,"horen sing bey",BJP,381316
Assam,1803,diphu,cand359,"biren singh engti",INC,141690
Assam,1803,diphu,cand363,"jones ingti kathar",IND,39583
Assam,1803,diphu,cand362,"holiram terang",ASDC,36915
Assam,1803,diphu,cand361,lienkhochon,NPEP,10037
Assam,1807,gauhati,cand401,"queen oja",BJP,1008936
Assam,1807,gauhati,cand402,"bobbeeta sharma",INC,663330
Assam,1807,gauhati,cand413,"upamanyu hazarika",IND,21193
Assam,1807,gauhati,cand403,"manoj sharma",AITC,10141
Assam,1807,gauhati,cand416,"faruk ahmed bhuyan",IND,9044
Assam,1807,gauhati,cand417,"shankha sinha",IND,7849
Assam,1807,gauhati,cand415,"junmoni devi khaund",IND,5483
Assam,1807,gauhati,cand406,"pankaj das",SWABP,4110
Assam,1807,gauhati,cand405,"sadek ali",RPI(A),3650
Assam,1807,gauhati,cand412,"alimuddin ahmed",IND,2836
Assam,1807,gauhati,cand414,"utpal borgohain",IND,2753
Assam,1807,gauhati,cand407,"partha pratim baruah",VPI,2590
Assam,1807,gauhati,cand408,"mamoni sarma",PUJP,2456
Assam,1807,gauhati,cand410,"ratul kumar choudhury",SP,2383
Assam,1807,gauhati,cand404,"avijit chakraborty",BGANP,2351
Assam,1807,gauhati,cand409,"rajib kakati",HND,2122
Assam,1807,gauhati,cand411,"rubi neog",NRCONG,2064
Assam,1812,jorhat,cand451,"topon kumar gogoi",BJP,543288
Assam,1812,jorhat,cand453,"sushanta borgohain",INC,460635
Assam,1812,jorhat,cand450,"kanak gogoi",CPI,17849
Assam,1812,jorhat,cand452,"ribulaya gogoi",AITC,6121
Assam,1812,jorhat,cand457,"nandita nag",IND,5481
Assam,1812,jorhat,cand454,"kamala raj konwar",NPEP,4996
Assam,1812,jorhat,cand456,"arbin kumar boruah",IND,3588
Assam,1812,jorhat,cand455,"raj kumar duwara",AIFB,3438
Assam,1801,karimganj,cand332,"kripanath mallah",BJP,473046
Assam,1801,karimganj,cand334,"radheshyam biswas",AIUDF,434657
Assam,1801,karimganj,cand335,"swarup das",INC,120452
Assam,1801,karimganj,cand333,"chandan das",AITC,4870
Assam,1801,karimganj,cand344,"satyajit das",IND,2988
Assam,1801,karimganj,cand345,"harilal rabidas",IND,2822
Assam,1801,karimganj,cand340,"parikshit roy",IND,2765
Assam,1801,karimganj,cand337,"nikhil ranjan das",HND,2519
Assam,1801,karimganj,cand342,"raju das",IND,2111
Assam,1801,karimganj,cand343,"ramnarayan suklabaidya",IND,1795
Assam,1801,karimganj,cand341,"rabindra chandra das",IND,1719
Assam,1801,karimganj,cand336,"ajoy kumar sarkar",AIFB,1538
Assam,1801,karimganj,cand338,"probash chandra sarkar",SUCI(C),1166
Assam,1801,karimganj,cand339,"anupam singha",IND,1069
Assam,1811,kaziranga,cand443,"gaurav gogoi",INC,786092
Assam,1811,kaziranga,cand444,"moni madhab mahanta",AGP,576098
Assam,1811,kaziranga,cand448,"sri jiten gogoi",IND,18344
Assam,1811,kaziranga,cand445,"abdul aziz",NPEP,9903
Assam,1811,kaziranga,cand449,"sri bhaskar sarmah",IND,7355
Assam,1811,kaziranga,cand446,"shree diganta kumar saikia",HND,5712
Assam,1811,kaziranga,cand447,"md. hariqul islam bhuyan",AJM,5270
Assam,1805,kokrajhar,cand385,"naba kumar sarania",IND,484560
Assam,1805,kokrajhar,cand379,"pramila rani brahma",BOPF,446774
Assam,1805,kokrajhar,cand382,"urkhao gwra brahma",UPPL,312435
Assam,1805,kokrajhar,cand381,"sabda ram rabha",INC,147118
Assam,1805,kokrajhar,cand380,"biraj deka",CPIM,28128
Assam,1805,kokrajhar,cand384,"rajesh narzary",VPI,13908
Assam,1805,kokrajhar,cand387,"ranjoy kr. brahma",IND,10788
Assam,1805,kokrajhar,cand386,"prasanjit kumar das",IND,9959
Assam,1805,kokrajhar,cand383,"charan iswary",PUJP,9827
Assam,1814,lakhimpur,cand470,"pradan baruah",BJP,776406
Assam,1814,lakhimpur,cand466,"anil borgohain",INC,425855
Assam,1814,lakhimpur,cand469,"arup kalita",CPI,13378
Assam,1814,lakhimpur,cand468,"amiya kumar handique",CPIM,12809
Assam,1814,lakhimpur,cand471,"ubaidur rahman",AJM,8738
Assam,1814,lakhimpur,cand472,"dilip moran",ADRP,8285
Assam,1814,lakhimpur,cand473,"bhupen narah",VPI,5581
Assam,1814,lakhimpur,cand476,"probhu lal vaisnava",IND,4866
Assam,1814,lakhimpur,cand467,r.anbuchezhian,NCP,4527
Assam,1814,lakhimpur,cand474,"hem kanta miri",SUCI(C),4034
Assam,1814,lakhimpur,cand475,"ambaz uddin",IND,3890
Assam,1810,nowgong,cand436,"pradyut bordoloi",INC,739724
Assam,1810,nowgong,cand437,"sri rupak sharma",BJP,722972
Assam,1810,nowgong,cand438,"sahadeb das",AITC,5875
Assam,1810,nowgong,cand442,"zakir hussain",IND,4315
Assam,1810,nowgong,cand439,"azgor ali",PUJP,3655
Assam,1810,nowgong,cand440,"saiful islam choudhury",AJM,3421
Assam,1810,nowgong,cand441,"sukanta mazumdar",BGANP,2756
Assam,1802,silchar,cand346,"rajdeep roy",BJP,499414
Assam,1802,silchar,cand347,"sushmita dev",INC,417818
Assam,1802,silchar,cand349,"nazia yasmin mazumdar",NPEP,5693
Assam,1802,silchar,cand358,"sabindra das",IND,3985
Assam,1802,silchar,cand348,"hitabrata roy",AITC,3514
Assam,1802,silchar,cand354,"nazmul haque laskar",IND,1820
Assam,1802,silchar,cand356,"mohendra chandra das",IND,1655
Assam,1802,silchar,cand357,"shuvadip datta",IND,1535
Assam,1802,silchar,cand353,"ashutosh bhattacharjee",IND,1507
Assam,1802,silchar,cand355,"puran lal goala",IND,1460
Assam,1802,silchar,cand351,"shyam deo kurmi",SUCI(C),1095
Assam,1802,silchar,cand350,"badrul islam barbhuiya",AIFB,840
Assam,1802,silchar,cand352,"ashitava dutta",IND,813
Assam,1809,sonitpur,cand429,"pallab lochan das",BJP,684166
Assam,1809,sonitpur,cand430,"m.g.v.k. bhanu",INC,441325
Assam,1809,sonitpur,cand435,"bijoy kumar tiru",IND,23646
Assam,1809,sonitpur,cand432,"mahendra orang",VPI,7966
Assam,1809,sonitpur,cand431,"mahendra bhuyan",NCP,6483
Assam,1809,sonitpur,cand433,"ram bahadur sunar",NPEP,5880
Assam,1809,sonitpur,cand434,"ziabur rahman khan",IND,5104
Bihar,1009,araria,cand613,"pradeep kumar singh",BJP,618434
Bihar,1009,araria,cand615,"sarfaraz alam",RJD,481193
Bihar,1009,araria,cand614,"ram nrayan bharti",BSP,10294
Bihar,1009,araria,cand623,"abdul wahid khan",IND,8168
Bihar,1009,araria,cand616,"tarachand paswan",BMUP,7266
Bihar,1009,araria,cand624,"shahin pravin",IND,7139
Bihar,1009,araria,cand622,"rama nand rishideo",IND,5959
Bihar,1009,araria,cand621,"md. mobinul haque",IND,3037
Bihar,1009,araria,cand620,"mukesh singh",IND,2145
Bihar,1009,araria,cand617,"sudama singh",BLND,2059
Bihar,1009,araria,cand619,"md. minhaz alam",IND,1949
Bihar,1009,araria,cand618,"md. matin",IND,1369
Bihar,1032,arrah,cand980,"r. k. singh",BJP,566480
Bihar,1032,arrah,cand985,"raju yadav",CPI(ML)(L),419195
Bihar,1032,arrah,cand989,"shiv das singh",IND,13773
Bihar,1032,arrah,cand984,"raj giri bhagat",SSD,12598
Bihar,1032,arrah,cand979,"manoj yadav",BSP,10778
Bihar,1032,arrah,cand986,"dr. kumar sheelbhadra",IND,9162
Bihar,1032,arrah,cand988,"lakshaman kumar ojha",IND,7902
Bihar,1032,arrah,cand981,"anil kumar singh",PSPL,7041
Bihar,1032,arrah,cand987,"ram raj singh",IND,4555
Bihar,1032,arrah,cand982,"krishna paswan",BKVP,3778
Bihar,1032,arrah,cand983,"bharat bhushan pandey",ABJS,3597
Bihar,1037,aurangabad,cand1059,"sushil kumar singh",BJP,427721
Bihar,1037,aurangabad,cand1061,"upendra prasad",HAMS,357169
Bihar,1037,aurangabad,cand1058,"naresh yadav",BSP,33772
Bihar,1037,aurangabad,cand1064,"dhirendra kumar singh",IND,24832
Bihar,1037,aurangabad,cand1062,"dr dharmendra kumar",AHFBK,16589
Bihar,1037,aurangabad,cand1066,"santosh kumar sinha",IND,15014
Bihar,1037,aurangabad,cand1060,"avinash kumar",PPID,13680
Bihar,1037,aurangabad,cand1065,"yogendra ram",IND,11987
Bihar,1037,aurangabad,cand1063,"som prakash",SPL,11713
Bihar,1027,banka,cand863,"giridhari yadav",JD(U),477788
Bihar,1027,banka,cand864,"jai prakash narayan yadav",RJD,277256
Bihar,1027,banka,cand875,"putul kumari",IND,103729
Bihar,1027,banka,cand878,"manoj kumar sah",IND,44398
Bihar,1027,banka,cand877,"pravin kumar jha",IND,17025
Bihar,1027,banka,cand879,"mritunjay roy",IND,14229
Bihar,1027,banka,cand865,"md rafique alam",BSP,11960
Bihar,1027,banka,cand876,"pramod singh weldone",IND,7362
Bihar,1027,banka,cand880,"mohammad mukhtar alam",IND,5786
Bihar,1027,banka,cand874,"pawan thakur",IND,4084
Bihar,1027,banka,cand869,"rajkishore prasad alias pappu yadav",JMM,3938
Bihar,1027,banka,cand870,"amarjeet kumar",IND,3673
Bihar,1027,banka,cand873,"naresh yadav",IND,2761
Bihar,1027,banka,cand866,"kailash prasad singh",PSPL,2582
Bihar,1027,banka,cand881,"sanjiv kumar kunal",IND,2382
Bihar,1027,banka,cand867,"neelu devi",BDLP,2331
Bihar,1027,banka,cand868,"phesal ansari",BMF,2131
Bihar,1027,banka,cand882,"syed alamdar hussain",IND,1999
Bihar,1027,banka,cand871,"umakant yadav",IND,1889
Bihar,1027,banka,cand872,"mp yadav",IND,1878
Bihar,1024,begusarai,cand825,"giriraj singh",BJP,692193
Bihar,1024,begusarai,cand824,"kanhaiya kumar",CPI,269976
Bihar,1024,begusarai,cand826,"mo. tanweer hassan",RJD,198233
Bihar,1024,begusarai,cand833,saurabh,IND,18638
Bihar,1024,begusarai,cand832,"shambhu kumar singh",IND,10019
Bihar,1024,begusarai,cand831,"dhiraj narain",IND,4278
Bihar,1024,begusarai,cand827,"umesh patel",SSD,4172
Bihar,1024,begusarai,cand829,"maksudan paswan",BMUP,3194
Bihar,1024,begusarai,cand830,"amar kumar",IND,2560
Bihar,1024,begusarai,cand828,"gaurav kumar",BLRP,1886
Bihar,1026,bhagalpur,cand854,"ajay kumar mandal",JD(U),618254
Bihar,1026,bhagalpur,cand856,"shailesh kumar alias vulo mandal",RJD,340624
Bihar,1026,bhagalpur,cand861,nurullah,IND,9620
Bihar,1026,bhagalpur,cand855,"mohammad ashiq ibrahimi",BSP,9572
Bihar,1026,bhagalpur,cand862,"sunil kumar",IND,7850
Bihar,1026,bhagalpur,cand857,"deepak kumar",SUCI(C),7396
Bihar,1026,bhagalpur,cand858,"satyendra kumar",AAAP,7316
Bihar,1026,bhagalpur,cand860,"abhishek priyadarshi",IND,5555
Bihar,1026,bhagalpur,cand859,"sushil kumar das",BDLP,4764
Bihar,1033,buxar,cand990,"ashwini kumar choubey",BJP,473053
Bihar,1033,buxar,cand991,"jagadanand singh",RJD,355444
Bihar,1033,buxar,cand992,"sushil kumar singh",BSP,80261
Bihar,1033,buxar,cand995,"uday narayan rai @ luddu rajbhar",SBSP,14170
Bihar,1033,buxar,cand1004,"ramchandra singh yadav",IND,10730
Bihar,1033,buxar,cand993,"anil kumar",JTVP,9756
Bihar,1033,buxar,cand1003,"rakesh kumar ray @ guddu ray",IND,6802
Bihar,1033,buxar,cand996,"dhanjit singh @ dhanjit kumar",VPI,4171
Bihar,1033,buxar,cand1002,"ranjit singh @ ranage",IND,3905
Bihar,1033,buxar,cand1000,"arvind kumar pandey @ chote baba",IND,2351
Bihar,1033,buxar,cand999,"santosh kumar yadav",BMUP,2236
Bihar,1033,buxar,cand1001,"jay prakash ram",IND,2233
Bihar,1033,buxar,cand994,"anil kumar rai",RDU,1907
Bihar,1033,buxar,cand997,"ravi raj",PSPL,1778
Bihar,1033,buxar,cand998,"binod kumar bikrant",PPID,1617
Bihar,1014,darbhanga,cand678,"gopal jee thakur",BJP,586668
Bihar,1014,darbhanga,cand677,"abdul bari siddiqui",RJD,318689
Bihar,1014,darbhanga,cand684,"saguni ray",IND,13774
Bihar,1014,darbhanga,cand679,"md. mukhtar",BSP,11255
Bihar,1014,darbhanga,cand680,"saroj kumar chaudhary",MIMM,4413
Bihar,1014,darbhanga,cand683,"sanjay paswan",IND,4396
Bihar,1014,darbhanga,cand682,"pankaj kumar singh",IND,2769
Bihar,1014,darbhanga,cand681,"abdul aziz",IND,2564
Bihar,1038,gaya,cand1069,"vijay kumar",JD(U),467007
Bihar,1038,gaya,cand1072,"jitan ram manjhi",HAMS,314581
Bihar,1038,gaya,cand1077,"vijay kumar chaudhary",JDR,23462
Bihar,1038,gaya,cand1078,"sheo shankar",APOI,20464
Bihar,1038,gaya,cand1073,"dayanand rajwanshi",MOSP,14553
Bihar,1038,gaya,cand1075,"rakesh chaudhari",MADP,14532
Bihar,1038,gaya,cand1068,"dilip kumar",BSP,13031
Bihar,1038,gaya,cand1076,"rajesh kumar paswan",AJPR,11671
Bihar,1038,gaya,cand1074,"prakash chandra",PMP,11165
Bihar,1038,gaya,cand1070,"umesh rajak",PPID,10398
Bihar,1038,gaya,cand1079,"sunil paswan",BBMP,9894
Bihar,1038,gaya,cand1067,"din dayal bharti alias kapil chaudhri",NCP,8516
Bihar,1038,gaya,cand1071,"giridhar sapera",BRM,7944
Bihar,1017,gopalganj,cand729,"dr. alok kumar suman",JD(U),568150
Bihar,1017,gopalganj,cand731,"surendra ram",RJD,281716
Bihar,1017,gopalganj,cand730,"kunal kishor vivek",BSP,36016
Bihar,1017,gopalganj,cand738,"dinanath manjhi",IND,15600
Bihar,1017,gopalganj,cand740,"surendra ram",IND,13807
Bihar,1017,gopalganj,cand737,"dilip kumar manjhi",IND,12773
Bihar,1017,gopalganj,cand741,"suraj kumar",IND,10089
Bihar,1017,gopalganj,cand739,"ram kumar manjhi",IND,9676
Bihar,1017,gopalganj,cand732,"ajay paswan",SHS,7573
Bihar,1017,gopalganj,cand735,"uma shankar kharawar",IND,4971
Bihar,1017,gopalganj,cand734,"anil kumar manjhi",IND,4886
Bihar,1017,gopalganj,cand736,"gaya ram",IND,4215
Bihar,1017,gopalganj,cand733,"om prakash manjhi",JPJD,3744
Bihar,1021,hajipur,cand786,"pashu pati kumar paras",LJP,541310
Bihar,1021,hajipur,cand787,"shiv chandra ram",RJD,335861
Bihar,1021,hajipur,cand793,"raj kr. paswan",IND,30797
Bihar,1021,hajipur,cand792,"arvind paswan",IND,18346
Bihar,1021,hajipur,cand784,"umesh das",BSP,14579
Bihar,1021,hajipur,cand791,"rajgir paswan",BJKVP,11199
Bihar,1021,hajipur,cand794,"shiwani kant",IND,8751
Bihar,1021,hajipur,cand788,"kumari aashiki",SAAFP,6801
Bihar,1021,hajipur,cand790,"balendra das",JPJD,5589
Bihar,1021,hajipur,cand785,"dasai chaudhary",NCP,4875
Bihar,1021,hajipur,cand789,"jibas paswan",SUCI(C),3453
Bihar,1036,jahanabad,cand1045,"chandeshwar prasad",JD(U),335584
Bihar,1036,jahanabad,cand1047,"surendra prasad yadav",RJD,333833
Bihar,1036,jahanabad,cand1049,"arun kumar",RSPSR,34558
Bihar,1036,jahanabad,cand1052,"kunti devi",CPI(ML)(L),26325
Bihar,1036,jahanabad,cand1046,"nitya nand singh",BSP,19211
Bihar,1036,jahanabad,cand1056,"sunil kumar",PPID,9444
Bihar,1036,jahanabad,cand1048,"arbind kumar",RAVP,9109
Bihar,1036,jahanabad,cand1057,"chandra prakash",IND,7755
Bihar,1036,jahanabad,cand1055,"ramjee kewat",RMGP,5005
Bihar,1036,jahanabad,cand1053,"meera kumari yadav",SSD,4337
Bihar,1036,jahanabad,cand1051,"uma shankar verma",SUCI(C),3323
Bihar,1036,jahanabad,cand1054,"rajendra paswan",LJVM,3300
Bihar,1036,jahanabad,cand1050,"avinash kumar",BBC,2598
Bihar,1040,jamui,cand1094,"chirag kumar paswan",LJP,529134
Bihar,1040,jamui,cand1095,"bhudeo choudhary",BLSP,288085
Bihar,1040,jamui,cand1093,"upendra ravidas",BSP,31611
Bihar,1040,jamui,cand1101,"subhash paswan",IND,16719
Bihar,1040,jamui,cand1100,"virendra kumar",IND,14628
Bihar,1040,jamui,cand1099,"vishnu priya",BMUP,10625
Bihar,1040,jamui,cand1096,"ajay kumar",BDLP,8281
Bihar,1040,jamui,cand1098,"valamiki pasavan",HND,6554
Bihar,1040,jamui,cand1097,"pankaj kumar das",SUCI(C),4004
Bihar,1007,jhanjharpur,cand578,"ramprit mandal",JD(U),602391
Bihar,1007,jhanjharpur,cand576,"gulab yadav",RJD,279440
Bihar,1007,jhanjharpur,cand591,"bipeen kumar singhwait",IND,29506
Bihar,1007,jhanjharpur,cand581,"devendra prasad yadav",SJDD,25630
Bihar,1007,jhanjharpur,cand588,"om prakash poddar",IND,21988
Bihar,1007,jhanjharpur,cand589,"ganpati jha",IND,21632
Bihar,1007,jhanjharpur,cand592,"sanjay bhartia",IND,10062
Bihar,1007,jhanjharpur,cand577,"raj kumar singh",BSP,9066
Bihar,1007,jhanjharpur,cand579,"ganga prasad yadav",PPID,8900
Bihar,1007,jhanjharpur,cand582,"prabhat prasad",SBSP,8429
Bihar,1007,jhanjharpur,cand590,"bablu gupta",IND,6908
Bihar,1007,jhanjharpur,cand586,"lakshman prasad yadav",RPI(A),5717
Bihar,1007,jhanjharpur,cand587,"surendra prasad suman",AIFB,4964
Bihar,1007,jhanjharpur,cand585,"ramesh kumar kamat",AAM,4792
Bihar,1007,jhanjharpur,cand584,"ramanand thakur",SHS,4446
Bihar,1007,jhanjharpur,cand580,"chhedi ram",BMTRP,3940
Bihar,1007,jhanjharpur,cand583,"ratneshwar jha",AMIP,3548
Bihar,1035,karakat,cand1019,"mahabali singh",JD(U),398408
Bihar,1035,karakat,cand796,"upendra kushwaha",BLSP,313866
Bihar,1035,karakat,cand1034,"raja ram singh",CPI(ML)(L),24932
Bihar,1035,karakat,cand1020,"raj narayan tiwari",BSP,21715
Bihar,1035,karakat,cand1033,"mohammad atahar husain",ANC,12431
Bihar,1035,karakat,cand1032,"mamta pandey",RSPSR,8851
Bihar,1035,karakat,cand1026,"jyoti rashmi",RSWD,8381
Bihar,1035,karakat,cand1044,"basudeo hazarika",IND,6791
Bihar,1035,karakat,cand1035,"ramjee singh kanta",AHFBK,6663
Bihar,1035,karakat,cand1040,"neelam kumari",IND,4605
Bihar,1035,karakat,cand1043,"rameshwar singh",IND,4103
Bihar,1035,karakat,cand1031,"manoj singh kushvaha",JPJD,3984
Bihar,1035,karakat,cand1027,"nand kishor yadav",SPL,3419
Bihar,1035,karakat,cand1022,"usha sharan",SSD,3003
Bihar,1035,karakat,cand1025,"ghanshyam tiwari",SP,2881
Bihar,1035,karakat,cand1030,"pradeep chouhan",BLND,2844
Bihar,1035,karakat,cand1021,"arif isain husain",JDR,2498
Bihar,1035,karakat,cand1038,"kumar saurabh",IND,2450
Bihar,1035,karakat,cand1029,"prakash chandra goyal",PPID,2219
Bihar,1035,karakat,cand1024,"gorakh ram",VPI,2079
Bihar,1035,karakat,cand1036,"shashikant singh",BMF,1972
Bihar,1035,karakat,cand1023,"kamlesh ram (prasad)",SBSP,1713
Bihar,1035,karakat,cand1028,"prithvi nath prasad",ASDHP,1695
Bihar,1035,karakat,cand1042,"ram ayodhya singh",IND,1472
Bihar,1035,karakat,cand1041,"punam devi",IND,1359
Bihar,1035,karakat,cand1039,"dharmendra singh",IND,1286
Bihar,1035,karakat,cand1037,"abhiram priyadarshi",IND,1074
Bihar,1011,katihar,cand640,"dulal chandra goswami",JD(U),559423
Bihar,1011,katihar,cand639,"tariq anwar",INC,502220
Bihar,1011,katihar,cand641,"muhammad shakur",NCP,9248
Bihar,1011,katihar,cand647,"samir kumar jha",IND,8119
Bihar,1011,katihar,cand646,"marang hansda",IND,6247
Bihar,1011,katihar,cand642,"shivnandan mandal",BSP,4014
