cand_id,cand_name,party_name,state,const_name
cand7613,"RAJEEV KUMAR SAXENA","Bhartiya Krishak Dal","Uttar Pradesh",Pilibhit
cand7614,"HITESH PATHAK",Independent,Uttarakhand,"Nainital-Udhamsingh Nagar"
cand7615,"ANGOMCHA BIMOL AKOIJAM","Indian National Congress",Manipur,"Inner Manipur"
cand7616,"RAMESH T","Ahimsa Socialist Party","Tamil Nadu",NAMAKKAL
cand7617,"JAMIL AHMAD","Bahujan Samaj Party",Uttarakhand,Haridwar
cand7618,"MEHMOOD PRACHA",Independent,"Uttar Pradesh",Rampur
cand7619,"S MASCO",Independent,Puducherry,PUDUCHERRY
cand762,"ACHAL SINGH",Independent,"Himachal Pradesh",KANGRA
cand7620,"P SHANMUGAM",Independent,"Tamil Nadu",VELLORE
cand7621,"BIREN BAILUNG","Voters Party  International",Assam,Lakhimpur
cand7622,"KAPIL SONI","Rashtriya Gondvana Party","Madhya Pradesh",CHHINDWARA
cand7623,"VEPIN KUMAR AGGARWAL",Independent,Uttarakhand,"Tehri Garhwal"
cand7624,"M PREMKUMAR",Independent,"Tamil Nadu",SRIPERUMBUDUR
cand7625,"DR K KRISHNASAMY","All India Anna Dravida Munnetra Kazhagam","Tamil Nadu",TENKASI
cand7626,K.KANNAN,Independent,"Tamil Nadu","CHENNAI SOUTH"
cand7627,"BERRILA L",Independent,"Tamil Nadu",KANNIYAKUMARI
cand7628,"VILAS GANESH ZODAPE",Independent,Maharashtra,Ramtek
cand7629,"ARUL INIYAN A",Independent,"Tamil Nadu",KALLAKURICHI
cand763,"NAFEES AKHTAR",Independent,"Uttar Pradesh",Gorakhpur
cand7630,"Manimaran, V.",Independent,"Tamil Nadu",Thiruvallur
cand7631,"SALAMAT MONDAL","Socialist Unity Centre Of India (COMMUNIST)","Andaman and Nicobar Islands","Andaman and Nicobar Islands"
cand7632,"SUBHASH LOKHANDE",Independent,Maharashtra,Ramtek
cand7633,"AJAY BHAT","Republican Party of India (A)",Rajasthan,"JAIPUR RURAL"
cand7634,"KAMESWAR SWARGIARY","Voters Party  International",Assam,Sonitpur
cand7635,"SUBRAMANI M","Tamilar Makkal Katchi","Tamil Nadu",KRISHNAGIRI
cand7636,"RAJAPANDIAN. K",Independent,"Tamil Nadu",KARUR
cand7637,"DURUGAN, M.","United Republican Party of India","Tamil Nadu",ARANI
cand7638,"KARTHICK A","Samaniya Makkal Nala Katchi","Tamil Nadu",MAYILADUTHURAI
cand7639,"PALANISAMY K",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand764,"ACHAL SINGH",Independent,"Himachal Pradesh",KANGRA
cand7640,"SATHISH KANNA G T",Independent,"Tamil Nadu",DINDIGUL
cand7641,S.MANIMARAN,Independent,"Tamil Nadu","CHENNAI SOUTH"
cand7642,"GANGARAM SHARMA","Rashtriya Congress(J) Party","Uttar Pradesh",Moradabad
cand7643,"KANNAN G",Independent,"Tamil Nadu",Thoothukudi
cand7644,"ER. PRAVIN GAJBHIYE DADA",Independent,"Madhya Pradesh",JABALPUR
cand7645,"CAPTAIN GOWTHAM",Independent,"Tamil Nadu",TIRUVANNAMALAI
cand7646,"RAO RAJENDRA SINGH","Bharatiya Janata Party",Rajasthan,"JAIPUR RURAL"
cand7647,"R KUMARESAN",Independent,"Tamil Nadu",ERODE
cand7648,"SURAJ BALRAM MISHRA","Kunbi Bahujan Sawrajya Party",Maharashtra,Nagpur
cand7649,"VIJAYAKUMAR (Alias) VIJAY VASANTH","Indian National Congress","Tamil Nadu",KANNIYAKUMARI
cand765,"BAIJAYANT PANDA","Bharatiya Janata Party",Odisha,Kendrapara
cand7650,"PRAKASH P",Independent,"Tamil Nadu",POLLACHI
cand7651,"SIVAKUMAR V",Independent,"Tamil Nadu",NAMAKKAL
cand7652,"TOKO SHEETAL","Gana Suraksha Party","Arunachal Pradesh","Arunachal West"
cand7653,"MAHESHWAR THOUNAOJAM","Republican Party of India (Athawale)",Manipur,"Inner Manipur"
cand7654,"UDAY SHANKAR HAZARIKA","Indian National Congress",Assam,Lakhimpur
cand7655,"VIKAS KUMAR",Independent,"Uttar Pradesh",Kairana
cand7656,"ASHOK KUMAR K",Independent,"Tamil Nadu",SIVAGANGA
cand7657,"CHAITRAM DASHARATH KOKASE",Independent,Maharashtra,"Bhandara Gondiya"
cand7658,"RAVI BALARAMAN",Independent,"Tamil Nadu","CHENNAI CENTRAL"
cand7659,"BHAGWAT SARAN GANGWAR","Samajwadi Party","Uttar Pradesh",Pilibhit
cand766,"SONU RAI","Mera Adhikaar Rashtriya Dal","Uttar Pradesh",Gorakhpur
cand7660,"ER. PRAVIN GAJBHIYE DADA",Independent,"Madhya Pradesh",JABALPUR
cand7661,"P RAJAN",Independent,Puducherry,PUDUCHERRY
cand7662,"POTTAL SUNDARA MUNISWARAN",Independent,"Tamil Nadu",TIRUNELVELI
cand7663,"RAJA A","Dravida Munnetra Kazhagam","Tamil Nadu",NILGIRIS
cand7664,"PREM DAS RAI","Sikkim Democratic Front",Sikkim,Sikkim
cand7665,SHAHBAJ,Independent,"Uttar Pradesh",Saharanpur
cand7666,"THENMOZHI R","Naam Tamilar Katchi","Tamil Nadu",PERAMBALUR
cand7667,"MARIA JENNIFER CLARA MICHAEL","Naam Tamilar Katchi","Tamil Nadu",KANNIYAKUMARI
cand7668,"MUHAMMED HAMDULLAH SAYEED","Indian National Congress",Lakshadweep,Lakshadweep
cand7669,"PERIYAN. A",Independent,"Tamil Nadu",VILUPPURAM
cand7670,"V P MANICKAM",Independent,Puducherry,PUDUCHERRY
cand7671," PRAKASH ALIAS BANTY  PARTETI","Rashtra Samarpan Party","Madhya Pradesh",CHHINDWARA
cand7672,"KALIYA BAI KAKODIA",Independent,"Madhya Pradesh",MANDLA
cand7673,"PRADEEP TAMTA","Indian National Congress",Uttarakhand,Almora
cand7674,"BIMPAK SIGA",Independent,"Arunachal Pradesh","Arunachal West"
cand7675,"S KHO JOHN",Independent,Manipur,"Outer Manipur"
cand7676,"ASHOKAN. M.",Independent,"Tamil Nadu",DHARMAPURI
cand7677,"JEGANNATHAN A",Independent,"Tamil Nadu",SALEM
cand7678,"J. SATHISH",Independent,"Tamil Nadu","CHENNAI SOUTH"
cand7679,"GANDHIMALLAR S M",Independent,"Tamil Nadu",Thoothukudi
cand768,"PURNIMA DEBNATH",Independent,"West Bengal",Jadavpur
cand7680,"VEDARETHINAM S","Anna MGR Dravida Makkal Kalgam","Tamil Nadu",MAYILADUTHURAI
cand7681,"V. DAKSHANAAMURTHY",Independent,"Tamil Nadu",CUDDALORE
cand7682,"SANDIP SAHADEO MESHRAM","Bahujan Samaj Party",Maharashtra,Ramtek
cand7683,"M SARAVANAN",Independent,"Tamil Nadu",SRIPERUMBUDUR
cand7684,"PRABU C",Independent,"Tamil Nadu",KALLAKURICHI
cand7685,"SANTOSH KUMAR KUSHWAHA",Independent,"Madhya Pradesh",JABALPUR
cand7686,"V N VENUGOPAL","Tamil Maanila Congress  (Moopanar)","Tamil Nadu",SRIPERUMBUDUR
cand7687,"SHEKHAWAT RAJENDRA SINGH",Independent,Rajasthan,JHUNJHUNU
cand7688,"P. JAYASELAN",Independent,"Tamil Nadu","CHENNAI NORTH"
cand7689,V.P.SURESH,Independent,"Tamil Nadu","CHENNAI SOUTH"
cand769,"SHIV SHANKAR RAM",Independent,Bihar,Sasaram
cand7690,"SMT. HIMADRI SINGH","Bharatiya Janata Party","Madhya Pradesh",SHAHDOL
cand7691,"DURAIRAJ C",Independent,"Tamil Nadu",NAMAKKAL
cand7692,"JAGDISH NAG","Azad Janata Party",Chhattisgarh,BASTAR
cand7693,"SASIKUMAR. P",Independent,"Tamil Nadu",TIRUCHIRAPPALLI
cand7694,"ANBUROSE D",Independent,"Tamil Nadu",DINDIGUL
cand7695,"KAMALAKANNAN M",Independent,"Tamil Nadu",KALLAKURICHI
cand7696,"BRIJENDRA SINGH OLA","Indian National Congress",Rajasthan,JHUNJHUNU
cand7697,"VE VAITHILINGAM","Indian National Congress",Puducherry,PUDUCHERRY
cand7698,"ALFRED KANNGAM S ARTHUR","Indian National Congress",Manipur,"Outer Manipur"
cand7699,"MOHAN RAUT","Rashtravadi Bharat Party","Madhya Pradesh",BALAGHAT
cand77,"GURPREET SINGH",Independent,Punjab,"Khadoor Sahib"
cand770,"ANIL DAS","Bhartiya Dalit Party",Bihar,Pataliputra
cand7700,"SATHASIVAM. R",Independent,"Tamil Nadu",KARUR
cand7701,"VEDHA @  DHAMODHARAN",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7702,"SHOKINDER KUMAR",Independent,"Uttar Pradesh",Kairana
cand7703,KAMRAN,Independent,"Uttar Pradesh",Saharanpur
cand7704,"KALAIRAJA  B",Independent,"Tamil Nadu",SIVAGANGA
cand7705,"ELANGOVAN. M",Independent,"Tamil Nadu",KANCHEEPURAM
cand7706,"GOBIN BISWAKARMA",Independent,Assam,Lakhimpur
cand7707,"JAYABAL PM",Independent,"Tamil Nadu",KALLAKURICHI
cand7708,"ADVOCATE HARI KISHAN TIWARI","Bheem Tribal Congress",Rajasthan,JAIPUR
cand7709,"SHYAMLAL VAISH","Bhartiya Shakti Chetna Party","Madhya Pradesh",SIDHI
cand771,"PAWAN KUMAR SINGH",Independent,Bihar,Karakat
cand7710,"POORNESH KUMAR JAIN",Independent,"Madhya Pradesh",JABALPUR
cand7711,"PRAKASH P",Independent,"Tamil Nadu",THENI
cand7712,"LEKI NORBU",Independent,"Arunachal Pradesh","Arunachal West"
cand7713,"SARAH FATHIMA",Independent,"Tamil Nadu","CHENNAI NORTH"
cand7714,"NAWIN KIRAN PRADHAN",Independent,Sikkim,Sikkim
cand7715,"SANTHALINGAM C",Independent,"Tamil Nadu",SALEM
cand7716,"BABITA BARA","Gana Suraksha Party","West Bengal",Alipurduars
cand7717,"KALIAPERUMAL, M.",Independent,"Tamil Nadu",TIRUVANNAMALAI
cand7718,EZHILARASI,"Naam Tamilar Katchi","Tamil Nadu",SIVAGANGA
cand7719,"GOPI DEEPAK",Independent,"Tamil Nadu",SRIPERUMBUDUR
cand772,VINOD,"Communist Party of India","Uttar Pradesh",Ghosi
cand7720,"GOBIN BISWAKARMA",Independent,Assam,Lakhimpur
cand7721,"KHETA RAM","Bahujan Samaj Party",Rajasthan,BIKANER
cand7722,"BISAN SINGH",Independent,Rajasthan,CHURU
cand7723,"M MANMATHAN",Independent,"Tamil Nadu",TENKASI
cand7724,"BIMPAK SIGA",Independent,"Arunachal Pradesh","Arunachal West"
cand7725,"POORNESH KUMAR JAIN",Independent,"Madhya Pradesh",JABALPUR
cand7726,"GOBIN BISWAKARMA",Independent,Assam,Lakhimpur
cand7727,"VENKADESH S C",Independent,"Tamil Nadu",KANNIYAKUMARI
cand7728,"GONNADE  YOGESH  NAMDEORAO","Bahujan Samaj Party",Maharashtra,Gadchiroli-Chimur
cand7729,"S BAKTHAVATCHALAM",Independent,Puducherry,PUDUCHERRY
cand773,"DHARAM SINGH",Independent,Punjab,"Anandpur Sahib"
cand7730,"SUSHIL PATIL",Independent,Maharashtra,Nagpur
cand7731,"SELVAKUMAR M",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7732,"RENGARAJ S",Independent,"Tamil Nadu",PERAMBALUR
cand7733,"POORNESH KUMAR JAIN",Independent,"Madhya Pradesh",JABALPUR
cand7734,"PRAKASH JOSHI","Indian National Congress",Uttarakhand,"Nainital-Udhamsingh Nagar"
cand7735,"BHUVAN SINGH KORAM",Independent,"Madhya Pradesh",BALAGHAT
cand7736,"THANGAMANI K",Independent,"Tamil Nadu",PERAMBALUR
cand7737,"K BALU","Pattali Makkal Katchi","Tamil Nadu",ARAKKONAM
cand7738,"N SIVAKUMAR",Independent,"Tamil Nadu",VELLORE
cand7739,"BANDEY MILI","Arunachal Democratic Party","Arunachal Pradesh","Arunachal East"
cand774,"LILI HANSDA","Samata Party",Jharkhand,Rajmahal
cand7740,"JAYAKUMAR K","Samaniya Makkal Nala Katchi","Tamil Nadu",PERAMBALUR
cand7741,KOYA,Independent,Lakshadweep,Lakshadweep
cand7742,Malathi,"Naadaalum Makkal Katchi","Tamil Nadu",Thiruvallur
cand7743,"OM PRAKASH",Independent,Rajasthan,SIKAR
cand7744,"DANIYA. P",Independent,"Tamil Nadu",KARUR
cand7745,"NAWIN KIRAN PRADHAN",Independent,Sikkim,Sikkim
cand7746,"VIJAYAKUMAR. P",Independent,"Tamil Nadu",TIRUCHIRAPPALLI
cand7747,"MANIKANDARAJ. S",Independent,"Tamil Nadu",TIRUCHIRAPPALLI
cand7748,"MURUGANANTHAM T",Independent,"Tamil Nadu",PERAMBALUR
cand7749,"RAJKUMAR SOMENDRO SINGH",Independent,Manipur,"Inner Manipur"
cand775,"SANTOSH KUMAR KHARWAR","Bhartiya Gandhiwadi Party",Bihar,Sasaram
cand7750,"SHASHIKANT SHAMAR",Independent,"Uttar Pradesh",Muzaffarnagar
cand7751,"SUDALAIMANI M",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7752,"MADHU R",Independent,"Tamil Nadu",PERAMBALUR
cand7753,"DR RANI SRI KUMAR","Dravida Munnetra Kazhagam","Tamil Nadu",TENKASI
cand7754,"BHARTI PARDHI","Bharatiya Janata Party","Madhya Pradesh",BALAGHAT
cand7755,"SUDHAKAR S",Independent,"Tamil Nadu",PERAMBALUR
cand7756,"VIKRAM SINGH",Independent,"Uttar Pradesh",Kairana
cand7757,"SURESH. S",Independent,"Tamil Nadu",VILUPPURAM
cand7758,"R MENAGA","Naam Tamilar Katchi",Puducherry,PUDUCHERRY
cand7759,"FAHIM SHAMIM KHAN","Minorities Democratic Party",Maharashtra,Nagpur
cand776,"PAWAN KUMAR SINGH",Independent,Bihar,Karakat
cand7760,"VEERAMALAI K",Independent,"Tamil Nadu",PERAMBALUR
cand7761,"SITAR MARKAM",Independent,"Madhya Pradesh",MANDLA
cand7762,SHANMUGAVELU,Independent,"Tamil Nadu",VELLORE
cand7763,"TAMILSELVAN M",Independent,"Tamil Nadu",PERAMBALUR
cand7764,"BUNTY VIVEK SAHU","Bharatiya Janata Party","Madhya Pradesh",CHHINDWARA
cand7765,"VELMURUGAN A","Bharatiya Praja Aikyata Party","Tamil Nadu",MADURAI
cand7766,"RINKU ROY","Gana Suraksha Party",Assam,Sonitpur
cand7767,"EASWARAMOORTHY M",Independent,"Tamil Nadu",NAMAKKAL
cand7768,"BOSIRAM SIRAM","Indian National Congress","Arunachal Pradesh","Arunachal East"
cand7769,P.ARJUNAN,Independent,"Tamil Nadu","CHENNAI CENTRAL"
cand777,"GOPI CHAND",Independent,"Himachal Pradesh",HAMIRPUR
cand7770,"HAREKRISHNA SARKAR",Independent,"West Bengal",Jalpaiguri
cand7771,"RAKESH CHOUDHARY","Bahujan Samaj Party","Madhya Pradesh",JABALPUR
cand7772,"MILIND PRALHAD DAHIWALE",Independent,Maharashtra,Chandrapur
cand7773,"A PALANI",Independent,"Tamil Nadu",ARAKKONAM
cand7774,"DEBA NATH PAIT",Independent,Assam,Lakhimpur
cand7775,"HAREKRISHNA SARKAR",Independent,"West Bengal",Jalpaiguri
cand7776,"BHUPENDER YADAV","Bharatiya Janata Party",Rajasthan,ALWAR
cand7777,"SURESHKUMAR N","Naam Tamilar Katchi","Tamil Nadu",POLLACHI
cand7778,ANBAZHAGAN.G,Independent,"Tamil Nadu","CHENNAI CENTRAL"
cand7779,"MAHADEV NAGDEVE",Independent,"Madhya Pradesh",BALAGHAT
cand778,"KIRAN JAIN","Hindustan Shakti Sena",Punjab,"Anandpur Sahib"
cand7780,"HAR KISHORE SINGH","Socialist Unity Centre Of India (COMMUNIST)","Uttar Pradesh",Moradabad
cand7781,"THIYAGARAJAN R","Samaniya Makkal Nala Katchi","Tamil Nadu",NAMAKKAL
cand7782,"SANJEEV KUMAR",Independent,"Uttar Pradesh",Nagina
cand7783,"SANTHAKUMAR N",Independent,"Tamil Nadu",KANNIYAKUMARI
cand7784,"MANI. A.","Dravida Munnetra Kazhagam","Tamil Nadu",DHARMAPURI
cand7785,"MOHD. PARVEZ QURESHI",Independent,"Madhya Pradesh",CHHINDWARA
cand7786,"HANUMAN BENIWAL","Rashtriya Loktantrik Party",Rajasthan,NAGAUR
cand7787,"VILAS BABURAO LENDE","Lok Swarajya Party",Maharashtra,"Bhandara Gondiya"
cand7788,"RAJAN SINGH","Bahujan Dravida Party","Tamil Nadu",KANNIYAKUMARI
cand7789,"SETHUPATHI G",Independent,"Tamil Nadu",THENI
cand779,"ABANI KUMAR MONDAL",Independent,"West Bengal",Jadavpur
cand7790,"NAMDEO MANIKRAO SHEDMAKE","Gondvana Gantantra Party",Maharashtra,Chandrapur
cand7791,"DEBA NATH PAIT",Independent,Assam,Lakhimpur
cand7792,"DR RAM ROOP MEENA ADVOCATE",Independent,Rajasthan,"JAIPUR RURAL"
cand7793,"KRISHNA KUMAR",Independent,"Tamil Nadu",NILGIRIS
cand7794,"JANCIRANI R","Naam Tamilar Katchi","Tamil Nadu",CHIDAMBARAM
cand7795,"SANJAY KUMAR BHARTI","Rashtriya Samaj Dal (R)","Uttar Pradesh",Pilibhit
cand7796,"ASHISH KUMAR",Independent,"Uttar Pradesh",Pilibhit
cand7797,"KIVINSUKA VIRENDRA SURYAVANSHI","Desh Janhit Party",Maharashtra,Nagpur
cand7798,"PRAKASH KUMAR GOTA",Independent,Chhattisgarh,BASTAR
cand7799,"MARIEESWARI M",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand78,"MOHD ISMAIL ANSARI","Aawami Pichhada Party","Uttar Pradesh",Ghosi
cand780,"PRAYAG PASWAN","Socialist Unity Centre Of India (COMMUNIST)",Bihar,Karakat
cand7800,"VIVEK JAIN",Independent,Rajasthan,ALWAR
cand7801,"SACHIN GUPTA",Independent,"Jammu and Kashmir",UDHAMPUR
cand7802,"RAHUL KASWAN","Indian National Congress",Rajasthan,CHURU
cand7803,"ARUN CHANDRA HANDIQUE","Ekam Sanatan Bharat Dal",Assam,Jorhat
cand7804,"VIJENDER MAHARIA","Bharatiya Yuva Jan Ekta Party",Rajasthan,SIKAR
cand7805,"PAWANSHAH SARYAM",Independent,"Madhya Pradesh",CHHINDWARA
cand7806,"VINCENT. F","Anti Corruption Dynamic Party","Tamil Nadu",KARUR
cand7807,SOWMIYA,Independent,"Tamil Nadu",DHARMAPURI
cand7808,"PURNA MOHAN ROY","Bahujan Samaj Party","West Bengal","Cooch behar"
cand7809,"VINO JEBA SEELAN T",Independent,"Tamil Nadu",KANNIYAKUMARI
cand781,"RAM KRIPAL YADAV","Bharatiya Janata Party",Bihar,Pataliputra
cand7810,"ER JYOTI PRAKASH TAMTA","Bahujan Mukti Party",Uttarakhand,Almora
cand7811,MUDIYARASU,"All India Youth Development Party","Tamil Nadu",THENI
cand7812,"PREM DUTT SEMWAL",Independent,Uttarakhand,"Tehri Garhwal"
cand7813,"SENTHIL KUMAR N",Independent,"Tamil Nadu",THANJAVUR
cand7814,"Shyamkumar (Babalu) Daulat Barve","Indian National Congress",Maharashtra,Ramtek
cand7815,"PRATAP SINGH KHACHARIYAWAS","Indian National Congress",Rajasthan,JAIPUR
cand7816,"MOORTHY. V",Independent,"Tamil Nadu","CHENNAI NORTH"
cand7817,"DHANI RAM KOL","Bahujan Samaj Party","Madhya Pradesh",SHAHDOL
cand7818,"GANESHAMOORTHI G",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7819,"S CHITTIBABU","Naadaalum Makkal Katchi","Tamil Nadu",SRIPERUMBUDUR
cand782,"SHANKAR MANDAL",Independent,"West Bengal",Jadavpur
cand7820,"BELE RAJESH WARLUJI","Vanchit Bahujan  Aaghadi",Maharashtra,Chandrapur
cand7821,"SAMRAT ASHOK SINGH SARASWAR","Indian National Congress","Madhya Pradesh",BALAGHAT
cand7822,"K VENKAT RAM BABU",Independent,"Andaman and Nicobar Islands","Andaman and Nicobar Islands"
cand7823,"KALIANNAN S",Independent,"Tamil Nadu",NAMAKKAL
cand7824,"RISHIRAJ KAUNDINYA","Aam Aadmi Party",Assam,Sonitpur
cand7825,"NITHIYANANTHAM S","Naadaalum Makkal Katchi","Tamil Nadu",MAYILADUTHURAI
cand7826,"VASANTHAKUMAR T",Independent,"Tamil Nadu",POLLACHI
cand7827,LALBIAKZAMA,"Indian National Congress",Mizoram,MIZORAM
cand7828,"CHANDAN SINGH",Independent,"Uttar Pradesh",Bijnor
cand7829,"CHARCHIL DURAI P","Humanity for Peace Party","Tamil Nadu",THENI
cand783,"SRIJAN BHATTACHARYYA","Communist Party of India (Marxist)","West Bengal",Jadavpur
cand7830,DEVHANS,Independent,Rajasthan,"JAIPUR RURAL"
cand7831,"ARUNADEVI R",Independent,"Tamil Nadu",Thoothukudi
cand7832,"DAMODARAN. S",Independent,"Tamil Nadu",TIRUCHIRAPPALLI
cand7833,"RAMASAMY P",Independent,"Tamil Nadu",NAMAKKAL
cand7834,"INDRA HANG SUBBA","Sikkim Krantikari Morcha",Sikkim,Sikkim
cand7835,"DHANU WALTHARE",Independent,Maharashtra,Nagpur
cand7836,"RAJHA N P","Naam Indiar Party","Tamil Nadu",Thoothukudi
cand7837,"K SENTHIL KUMAR",Independent,"Tamil Nadu",ERODE
cand7838,"R. MANOHAR","All India Anna Dravida Munnetra Kazhagam","Tamil Nadu","CHENNAI NORTH"
cand7839,"RATANI DEVI",Independent,Rajasthan,BIKANER
cand784,"ANUJIT KUMAR NAN",Independent,"West Bengal","Kolkata Uttar"
cand7840,"MURUGESAN. P",Independent,"Tamil Nadu",TIRUCHIRAPPALLI
cand7841,"TANIA JUNE",Independent,"Arunachal Pradesh","Arunachal West"
cand7842,"BIKRAM RAMCHIARY",Independent,Assam,Lakhimpur
cand7843,"SIRAJ SHEKH",Independent,"Madhya Pradesh",CHHINDWARA
cand7844,"SAMUEL LAWRENCE PONNIAH",Independent,"Tamil Nadu",TIRUNELVELI
cand7845,"MAHESH KASHYAP","Bharatiya Janata Party",Chhattisgarh,BASTAR
cand7846,"RAJENDRAN. P",Independent,"Tamil Nadu",TIRUCHIRAPPALLI
cand7847,"MAJOR SINGH","Jai Hind Congress Party",Rajasthan,GANGANAGAR
cand7848,"NAGESVARAN. P",Independent,"Tamil Nadu",KARUR
cand7849,"DR. KIRSAN  NAMDEO","Indian National Congress",Maharashtra,Gadchiroli-Chimur
cand785,"GOPIN SOREN","Communist Party of India (Marxist)",Jharkhand,Rajmahal
cand7850,"MANOJ KUMAR","Ekam Sanatan Bharat Dal","Jammu and Kashmir",UDHAMPUR
cand7851,"GUNASEKARAN. K",Independent,"Tamil Nadu",VILUPPURAM
cand7852,"RAJAGOPAL S",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7853,"ASHOK SARAIYA",Independent,"Madhya Pradesh",MANDLA
cand7854,"GUNJAN SINGH",Independent,"Madhya Pradesh",SHAHDOL
cand7855,"MOORTHY V",Independent,"Tamil Nadu",NAMAKKAL
cand7856,"K MAATHAN","Ganasangam Party of India","Tamil Nadu",ERODE
cand7857,"M ASHOK KUMAR",Independent,"Tamil Nadu",SRIPERUMBUDUR
cand7858,"PARAMASIVAN S",Independent,"Tamil Nadu",THENI
cand7859,"DHEER SINGH","Bahujan Samaj Party",Uttarakhand,Garhwal
cand786,"ANUJIT KUMAR NAN",Independent,"West Bengal","Kolkata Uttar"
cand7860,"NAND KISHOOR","Aapki Apni Party (Peoples)","Uttar Pradesh",Kairana
cand7861,"BHAJAN LAL JATAV","Indian National Congress",Rajasthan,KARAULI-DHOLPUR
cand7862,"R. RAJASEKAR",Independent,"Tamil Nadu",CUDDALORE
cand7863,"VANITA JITENDRA RAUT","Akhil Bharatiya Manavata Paksha",Maharashtra,Chandrapur
cand7864,"PRABHU. G",Independent,"Tamil Nadu",KARUR
cand7865,"LALIT YADAV","Indian National Congress",Rajasthan,ALWAR
cand7866,"SUDHA R","Indian National Congress","Tamil Nadu",MAYILADUTHURAI
cand7867,"ANAND RAMNATH ARLEKAR",Independent,"Andaman and Nicobar Islands","Andaman and Nicobar Islands"
cand7868,"RAMESH KUMAR MAX",Independent,Uttarakhand,"Nainital-Udhamsingh Nagar"
cand7869,"ARSHAD WARSI","Minorities Democratic Party","Uttar Pradesh",Rampur
cand787,"MALA ROY","All India Trinamool Congress","West Bengal","Kolkata Dakshin"
cand7870,"SANKARANARAYANAN N",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7871,"DHIREN KACHARI","Communist Party of India",Assam,Lakhimpur
cand7872,"ASOKAN. G.",Independent,"Tamil Nadu",DHARMAPURI
cand7873,"D RAVINDIRAN",Independent,Puducherry,PUDUCHERRY
cand7874,"T. MANOHARAN",Independent,"Tamil Nadu","CHENNAI NORTH"
cand7875,"RAMASAMY P","Viro Ke Vir Indian Party","Tamil Nadu",TENKASI
cand7876,"P BASKARAN",Independent,"Tamil Nadu",SRIPERUMBUDUR
cand7877,"DAULAT RAM PENSIA","National Janmandal Party",Rajasthan,CHURU
cand7878,"MURUGESAN (A) VISHNU MURUGESAN C",Independent,"Tamil Nadu",DINDIGUL
cand7879,"SURYAKIRAN ISHWAR NANDAGAWALI",Independent,Maharashtra,"Bhandara Gondiya"
cand788,"SANJAY KUMAR SINGH","Bhartiya Sarthak Party",Bihar,Pataliputra
cand7880,"TAMAT GAMOH",Independent,"Arunachal Pradesh","Arunachal East"
cand7881,"MOHAMMED FAIZAL PP","Nationalist Congress Party – Sharadchandra Pawar",Lakshadweep,Lakshadweep
cand7882,"MANIVASAGAM. C.",Independent,"Tamil Nadu",DHARMAPURI
cand7883,"NARAYAN RAM","Bahujan Samaj Party",Uttarakhand,Almora
cand7884,"KARTHIYAYINI P","Bharatiya Janata Party","Tamil Nadu",CHIDAMBARAM
cand7885,"SATHISHKUMAR, N.",Independent,"Tamil Nadu",TIRUPPUR
cand7886,"NETAJIKAVIARASU V",Independent,"Tamil Nadu",NAMAKKAL
cand7887,"SANJNA JATAV","Indian National Congress",Rajasthan,BHARATPUR
cand7888,"RUHI TAGUNG",Independent,"Arunachal Pradesh","Arunachal West"
cand7889,"VIJAYARAGAVAN N",Independent,"Tamil Nadu",NAGAPATTINAM
cand789,"GARIB DASS KATOCH",Independent,"Himachal Pradesh",HAMIRPUR
cand7890,"TECHI RANA",Independent,"Arunachal Pradesh","Arunachal West"
cand7891,"GOPINATH K","Indian National Congress","Tamil Nadu",KRISHNAGIRI
cand7892,"DAULAT RAM PENSIA",Independent,Rajasthan,CHURU
cand7893,"C RAMACHANDHIRAN",Independent,"Tamil Nadu",VELLORE
cand7894,"M S ARUMUGAM",Independent,"Tamil Nadu",SRIPERUMBUDUR
cand7895,"KANDASAMY A M",Independent,"Tamil Nadu",NAMAKKAL
cand7896,"SELVAN N",Independent,"Tamil Nadu",NILGIRIS
cand7897,"RAVI CHANDRA RAI",Independent,Sikkim,Sikkim
cand7898,"SATHISH BABU P",Independent,"Tamil Nadu",KANNIYAKUMARI
cand7899,"DASHRATH PRASAD BAIS",Independent,"Madhya Pradesh",SIDHI
cand79,"ARUN KUMAR","Bahujan Samaj Party",Bihar,Jahanabad
cand790,"DAULAT SINGH","Apna Dal (Kamerawadi)","Uttar Pradesh",Mirzapur
cand7900,"SUNIL TYAGI",Independent,"Uttar Pradesh",Muzaffarnagar
cand7901,"KODAPE VILAS SHAMARAO",Independent,Maharashtra,Gadchiroli-Chimur
cand7902,"KULDEEP INDORA","Indian National Congress",Rajasthan,GANGANAGAR
cand7903,"MAHENDRA RAMAKRISHNAN P",Independent,"Tamil Nadu",VIRUDHUNAGAR
cand7904,"RANJITHKUMAR BALUSWAMY","Bahujan Samaj Party","Tamil Nadu",SIVAGANGA
cand7905,DEEPAK,"Samajwadi Party","Uttar Pradesh",Bijnor
